50.0,0.0
50.0,0.06289474781961549
50.0,0.12578949563923097
50.0,0.18868424345884646
50.0,0.25157899127846195
50.0,0.3144737390980774
50.0,0.3773684869176929
50.0,0.44026323473730833
50.0,0.5031579825569239
50.0,0.5660527303765394
50.0,0.6289474781961548
50.0,0.6918422260157703
50.0,0.7547369738353858
50.0,0.8176317216550013
50.0,0.8805264694746167
50.0,0.9434212172942322
50.0,1.0063159651138478
50.0,1.0692107129334631
50.0,1.1321054607530787
50.0,1.195000208572694
50.0,1.2578949563923096
50.0,1.3207897042119252
50.0,1.3836844520315406
50.0,1.4465791998511561
50.0,1.5094739476707717
50.0,1.572368695490387
50.0,1.6352634433100026
50.0,1.6981581911296177
50.0,1.7610529389492333
50.0,1.8239476867688489
50.0,1.8868424345884645
50.0,1.9497371824080798
50.0,2.0126319302276956
50.0,2.0755266780473107
50.0,2.1384214258669263
50.0,2.201316173686542
50.0,2.2642109215061574
50.0,2.327105669325773
50.0,2.390000417145388
50.0,2.4528951649650037
50.0,2.5157899127846193
50.0,2.578684660604235
50.0,2.6415794084238504
50.0,2.7044741562434655
50.0,2.767368904063081
50.0,2.8302636518826967
50.0,2.8931583997023123
50.0,2.956053147521928
50.0,3.0189478953415434
50.0,3.081842643161159
50.0,3.144737390980774
50.0,3.2076321388003897
50.0,3.2705268866200052
50.0,3.333421634439621
50.0,3.3963163822592355
50.0,3.459211130078851
50.0,3.5221058778984666
50.0,3.585000625718082
50.0,3.6478953735376978
50.0,3.7107901213573133
50.0,3.773684869176929
50.0,3.8365796169965445
50.0,3.8994743648161596
50.0,3.962369112635775
50.0,4.025263860455391
50.0,4.088158608275006
50.0,4.1510533560946214
50.0,4.2139481039142375
50.0,4.276842851733853
50.0,4.339737599553469
50.0,4.402632347373084
50.0,4.4655270951927
50.0,4.528421843012315
50.0,4.59131659083193
50.0,4.654211338651546
50.0,4.717106086471161
50.0,4.780000834290776
50.0,4.842895582110391
50.0,4.905790329930007
50.0,4.9686850777496225
50.0,5.0315798255692386
50.0,5.094474573388854
50.0,5.15736932120847
50.0,5.220264069028085
50.0,5.283158816847701
50.0,5.346053564667316
50.0,5.408948312486931
50.0,5.471843060306547
50.0,5.534737808126162
50.0,5.597632555945778
50.0,5.660527303765393
50.0,5.723422051585009
50.0,5.7863167994046245
50.0,5.84921154722424
50.0,5.912106295043856
50.0,5.975001042863471
50.0,6.037895790683087
50.0,6.100790538502702
50.0,6.163685286322318
50.0,6.226580034141933
50.0,6.289474781961548
50.0,6.352369529781164
50.0,6.415264277600779
50.0,6.478159025420395
50.0,6.5410537732400105
50.0,6.6039485210596265
50.0,6.666843268879242
50.0,6.729738016698856
50.0,6.792632764518471
50.0,6.855527512338087
50.0,6.918422260157702
50.0,6.981317007977318
50.0,7.044211755796933
50.0,7.107106503616549
50.0,7.170001251436164
50.0,7.23289599925578
50.0,7.2957907470753955
50.0,7.358685494895011
50.0,7.421580242714627
50.0,7.484474990534242
50.0,7.547369738353858
50.0,7.610264486173473
50.0,7.673159233993089
50.0,7.736053981812704
50.0,7.798948729632319
50.0,7.861843477451935
50.0,7.92473822527155
50.0,7.987632973091166
50.0,8.050527720910782
50.0,8.113422468730397
50.0,8.176317216550013
50.0,8.239211964369629
50.0,8.302106712189243
50.0,8.365001460008859
50.0,8.427896207828475
50.0,8.490790955648091
50.0,8.553685703467705
50.0,8.616580451287321
50.0,8.679475199106937
50.0,8.742369946926551
50.0,8.805264694746167
50.0,8.868159442565783
50.0,8.9310541903854
50.0,8.993948938205014
50.0,9.05684368602463
50.0,9.119738433844246
50.0,9.18263318166386
50.0,9.245527929483476
50.0,9.308422677303092
50.0,9.371317425122708
50.0,9.434212172942322
50.0,9.497106920761937
50.0,9.560001668581553
50.0,9.622896416401169
50.0,9.685791164220783
50.0,9.748685912040399
50.0,9.811580659860015
50.0,9.87447540767963
50.0,9.937370155499245
50.0,10.000264903318861
50.0,10.063159651138477
50.0,10.126054398958093
50.0,10.188949146777707
50.0,10.251843894597323
50.0,10.31473864241694
50.0,10.377633390236554
50.0,10.44052813805617
50.0,10.503422885875786
50.0,10.566317633695402
50.0,10.629212381515016
50.0,10.692107129334632
50.0,10.755001877154248
50.0,10.817896624973862
50.0,10.880791372793478
50.0,10.943686120613094
50.0,11.00658086843271
50.0,11.069475616252324
50.0,11.13237036407194
50.0,11.195265111891556
50.0,11.25815985971117
50.0,11.321054607530787
50.0,11.383949355350403
50.0,11.446844103170019
50.0,11.509738850989633
50.0,11.572633598809249
50.0,11.635528346628865
50.0,11.69842309444848
50.0,11.761317842268095
50.0,11.824212590087711
50.0,11.887107337907327
50.0,11.950002085726942
50.0,12.012896833546558
50.0,12.075791581366174
50.0,12.138686329185788
50.0,12.201581077005404
50.0,12.26447582482502
50.0,12.327370572644636
50.0,12.39026532046425
50.0,12.453160068283866
50.0,12.516054816103482
50.0,12.578949563923096
50.0,12.641844311742712
50.0,12.704739059562328
50.0,12.767633807381944
50.0,12.830528555201559
50.0,12.893423303021175
50.0,12.95631805084079
50.0,13.019212798660405
50.0,13.082107546480021
50.0,13.145002294299637
50.0,13.207897042119253
50.0,13.270791789938867
50.0,13.333686537758483
50.0,13.3965812855781
50.0,13.459476033397712
50.0,13.522370781217328
50.0,13.585265529036942
50.0,13.648160276856558
50.0,13.711055024676174
50.0,13.77394977249579
50.0,13.836844520315404
50.0,13.89973926813502
50.0,13.962634015954636
50.0,14.025528763774252
50.0,14.088423511593867
50.0,14.151318259413483
50.0,14.214213007233099
50.0,14.277107755052713
50.0,14.340002502872329
50.0,14.402897250691945
50.0,14.46579199851156
50.0,14.528686746331175
50.0,14.591581494150791
50.0,14.654476241970407
50.0,14.717370989790021
50.0,14.780265737609637
50.0,14.843160485429253
50.0,14.90605523324887
50.0,14.968949981068484
50.0,15.0318447288881
50.0,15.094739476707716
50.0,15.15763422452733
50.0,15.220528972346946
50.0,15.283423720166562
50.0,15.346318467986178
50.0,15.409213215805792
50.0,15.472107963625408
50.0,15.535002711445024
50.0,15.597897459264638
50.0,15.660792207084254
50.0,15.72368695490387
50.0,15.786581702723486
50.0,15.8494764505431
50.0,15.912371198362717
50.0,15.975265946182333
50.0,16.03816069400195
50.0,16.101055441821565
50.0,16.163950189641177
50.0,16.226844937460793
50.0,16.28973968528041
50.0,16.352634433100025
50.0,16.41552918091964
50.0,16.478423928739257
50.0,16.541318676558873
50.0,16.604213424378486
50.0,16.667108172198102
50.0,16.730002920017718
50.0,16.792897667837334
50.0,16.85579241565695
50.0,16.918687163476566
50.0,16.981581911296182
50.0,17.044476659115794
50.0,17.10737140693541
50.0,17.170266154755026
50.0,17.233160902574642
50.0,17.29605565039426
50.0,17.358950398213874
50.0,17.42184514603349
50.0,17.484739893853103
50.0,17.54763464167272
50.0,17.610529389492335
50.0,17.67342413731195
50.0,17.736318885131567
50.0,17.799213632951183
50.0,17.8621083807708
50.0,17.92500312859041
50.0,17.987897876410027
50.0,18.050792624229643
50.0,18.11368737204926
50.0,18.176582119868876
50.0,18.23947686768849
50.0,18.302371615508108
50.0,18.36526636332772
50.0,18.428161111147336
50.0,18.491055858966952
50.0,18.553950606786568
50.0,18.616845354606184
50.0,18.6797401024258
50.0,18.742634850245416
50.0,18.80552959806503
50.0,18.868424345884645
50.0,18.931319093704257
50.0,18.994213841523873
50.0,19.05710858934349
50.0,19.120003337163105
50.0,19.18289808498272
50.0,19.245792832802337
50.0,19.308687580621953
50.0,19.371582328441566
50.0,19.43447707626118
50.0,19.497371824080798
50.0,19.560266571900414
50.0,19.62316131972003
50.0,19.686056067539646
50.0,19.74895081535926
50.0,19.811845563178878
50.0,19.87474031099849
50.0,19.937635058818106
50.0,20.000529806637722
50.0,20.063424554457338
50.0,20.126319302276954
50.0,20.18921405009657
50.0,20.252108797916186
50.0,20.3150035457358
50.0,20.377898293555415
50.0,20.44079304137503
50.0,20.503687789194647
50.0,20.566582537014263
50.0,20.62947728483388
50.0,20.692372032653495
50.0,20.755266780473107
50.0,20.818161528292723
50.0,20.88105627611234
50.0,20.943951023931955
50.0,21.00684577175157
50.0,21.069740519571187
50.0,21.132635267390803
50.0,21.195530015210416
50.0,21.258424763030032
50.0,21.321319510849648
50.0,21.384214258669264
50.0,21.44710900648888
50.0,21.510003754308496
50.0,21.572898502128112
50.0,21.635793249947724
50.0,21.69868799776734
50.0,21.761582745586956
50.0,21.824477493406572
